Id|GeoId|Country|SubCountry|City
10475|1215102|Indonesia|North Sumatra|Gunungsitoli
10476|1215199|Indonesia|North Sumatra|Deli Tua
10477|1215326|Indonesia|Aceh|Blangpidie
10478|1215350|Indonesia|Aceh|Bireun
10479|1215355|Indonesia|North Sumatra|Binjai
10480|1215395|Indonesia|North Sumatra|Berastagi
10481|1215412|Indonesia|North Sumatra|Belawan
10482|1215498|Indonesia|North Sumatra|Bandar
10483|1215502|Indonesia|Aceh|Banda Aceh
10484|1621177|Indonesia|Yogyakarta|Yogyakarta
10485|1621395|Indonesia|Central Java|Wonosobo
10486|1621399|Indonesia|Yogyakarta|Wonosari
10487|1621416|Indonesia|Central Java|Wonopringgo
10488|1621439|Indonesia|East Java|Wongsorejo
10489|1621520|Indonesia|Central Java|Wiradesa
10490|1621613|Indonesia|West Java|Weru
10491|1621655|Indonesia|Central Java|Weleri
10492|1621659|Indonesia|Central Java|Welahan
10493|1621678|Indonesia|Central Java|Wedi
10494|1621884|Indonesia|South Sulawesi|Watampone
10495|1622090|Indonesia|Central Java|Wangon
10496|1622138|Indonesia|West Java|Wanaraja
10497|1622293|Indonesia|Southwest Papua|Waisai
10498|1622318|Indonesia|East Nusa Tenggara|Waingapu
10499|1622636|Indonesia|Central Java|Ungaran
10500|1622786|Indonesia|South Sulawesi|Makassar
10501|1622846|Indonesia|Bali|Ubud
10502|1623080|Indonesia|East Java|Tulungagung
10503|1623096|Indonesia|East Java|Tulangan Utara
10504|1623180|Indonesia|East Java|Tuban
10505|1623197|Indonesia|Maluku|Tual
10506|1623223|Indonesia|Central Java|Trucuk
10507|1623251|Indonesia|East Java|Trenggalek
10508|1623424|Indonesia|North Sulawesi|Tondano
10509|1623446|Indonesia|North Sulawesi|Tomohon
10510|1623651|Indonesia|North Maluku|Tobelo
10511|1624041|Indonesia|North Maluku|Ternate
10512|1624058|Indonesia|Lampung|Terbanggi Besar
10513|1624196|Indonesia|Southwest Papua|Teminabuan
10514|1624494|Indonesia|Central Java|Tegal
10515|1624545|Indonesia|Central Java|Tayu
10516|1624647|Indonesia|West Java|Tasikmalaya
10517|1624668|Indonesia|Central Java|Tarub
10518|1624725|Indonesia|North Kalimantan|Tarakan
10519|1624827|Indonesia|North Kalimantan|Tanjung Selor
10520|1624863|Indonesia|Riau Islands|Tanjung Pinang
10521|1624877|Indonesia|Bangka–Belitung Islands|Tanjung Pandan
10522|1624917|Indonesia|Lampung|Bandar Lampung
10523|1624974|Indonesia|Riau Islands|Tanjung Balai
10524|1624987|Indonesia|South Sumatra|Tanjungagung
10525|1625014|Indonesia|South Kalimantan|Tanjung
10526|1625067|Indonesia|East Java|Tanggulangin
10527|1625084|Indonesia|Banten|Tangerang
10528|1625420|Indonesia|West Nusa Tenggara|Taliwang
10529|1625708|Indonesia|Bali|Tabanan
10530|1625812|Indonesia|Central Java|Surakarta
10531|1625822|Indonesia|East Java|Surabaya
10532|1625908|Indonesia|West Kalimantan|Sungai Raya
10533|1625929|Indonesia|Jambi|Sungai Penuh
10534|1625958|Indonesia|Bangka–Belitung Islands|Sungailiat
10535|1626099|Indonesia|East Java|Sumenep
10536|1626100|Indonesia|West Java|Sumedang Utara
10537|1626103|Indonesia|West Java|Sumedang
10538|1626134|Indonesia|East Java|Sumberpucung
10539|1626183|Indonesia|West Java|Sumber
10540|1626185|Indonesia|West Nusa Tenggara|Sumbawa Besar
10541|1626312|Indonesia|Central Java|Sokaraja
10542|1626381|Indonesia|West Java|Sukabumi
10543|1626486|Indonesia|East Java|Srono
10544|1626493|Indonesia|Yogyakarta|Srandakan
10545|1626498|Indonesia|Central Java|Sragen
10546|1626542|Indonesia|Southwest Papua|Sorong
10547|1626560|Indonesia|West Java|Soreang
10548|1626649|Indonesia|West Sumatra|Solok
10549|1626673|Indonesia|East Java|Soko
10550|1626698|Indonesia|North Maluku|Sofifi
10551|1626703|Indonesia|East Nusa Tenggara|Soe
10552|1626754|Indonesia|Yogyakarta|Sleman
10553|1626758|Indonesia|Central Java|Slawi
10554|1626801|Indonesia|East Java|Situbondo
10555|1626895|Indonesia|South Sulawesi|Sinjai
10556|1626899|Indonesia|East Java|Singosari
10557|1626903|Indonesia|East Java|Singojuruh
10558|1626916|Indonesia|West Kalimantan|Singkawang
10559|1626921|Indonesia|South Sulawesi|Sengkang
10560|1626932|Indonesia|Bali|Singaraja
10561|1626936|Indonesia|West Java|Singaparna
10562|1627035|Indonesia|Jambi|Simpang
10563|1627185|Indonesia|West Sumatra|Sijunjung
10564|1627253|Indonesia|East Java|Sidoarjo
10565|1627267|Indonesia|Central Java|Sidareja
10566|1627357|Indonesia|Yogyakarta|Sewon
10567|1627459|Indonesia|West Java|Serpong
10568|1627549|Indonesia|Banten|Serang
10569|1627610|Indonesia|West Java|Sepatan
10570|1627896|Indonesia|Central Java|Semarang
10571|1627957|Indonesia|West Nusa Tenggara|Selong
10572|1627969|Indonesia|Central Java|Selogiri
10573|1628453|Indonesia|West Java|Sawangan
10574|1628858|Indonesia|North Maluku|Sanana
10575|1628884|Indonesia|Central Kalimantan|Sampit
10576|1628899|Indonesia|East Java|Sampang
10577|1629001|Indonesia|East Kalimantan|Samarinda
10578|1629131|Indonesia|Central Java|Salatiga
10579|1629380|Indonesia|East Nusa Tenggara|Ruteng
10580|1629710|Indonesia|West Java|Rengasdengklok
10581|1629749|Indonesia|Central Java|Rembangan
10582|1629974|Indonesia|South Sulawesi|Rantepao
10583|1630034|Indonesia|West Papua|Ransiki
10584|1630058|Indonesia|Banten|Rangkasbitung
10585|1630088|Indonesia|Central Java|Randudongkal
10586|1630200|Indonesia|West Java|Rajapolah
10587|1630238|Indonesia|Southeast Sulawesi|Raha
10588|1630328|Indonesia|Central Java|Purwokerto
10589|1630333|Indonesia|Central Java|Purwodadi
10590|1630341|Indonesia|West Java|Purwakarta
10591|1630366|Indonesia|Central Java|Purbalingga
10592|1630416|Indonesia|Yogyakarta|Pundong
10593|1630634|Indonesia|East Java|Probolinggo
10594|1630649|Indonesia|East Java|Prigen
10595|1630662|Indonesia|West Nusa Tenggara|Praya
10596|1630681|Indonesia|Central Java|Candi Prambanan
10597|1630723|Indonesia|Central Sulawesi|Poso
10598|1630789|Indonesia|West Kalimantan|Pontianak
10599|1630798|Indonesia|East Java|Ponorogo
10600|1630935|Indonesia|West Sulawesi|Polewali
10601|1630997|Indonesia|West Java|Plumbon
10602|1631393|Indonesia|South Sumatra|Prabumulih
10603|1631637|Indonesia|West Kalimantan|Pemangkat
10604|1631648|Indonesia|Central Java|Pemalang
10605|1631733|Indonesia|West Java|Pelabuhanratu
10606|1631761|Indonesia|Riau|Pekanbaru
10607|1631766|Indonesia|Central Java|Pekalongan
10608|1631851|Indonesia|Central Java|Pecangaan
10609|1631905|Indonesia|West Sumatra|Payakumbuh
10610|1631992|Indonesia|Central Java|Pati
10611|1632033|Indonesia|East Java|Pasuruan
10612|1632197|Indonesia|West Java|Paseh
10613|1632228|Indonesia|West Java|Pasarkemis
10614|1632276|Indonesia|West Java|Parung
10615|1632334|Indonesia|West Sumatra|Pariaman
10616|1632353|Indonesia|South Sulawesi|Parepare
10617|1632358|Indonesia|East Java|Pare
10618|1632566|Indonesia|East Java|Panji
10619|1632654|Indonesia|Bangka–Belitung Islands|Pangkalpinang
10620|1632694|Indonesia|Central Kalimantan|Pangkalanbuun
10621|1632823|Indonesia|Banten|Pandeglang
10622|1632859|Indonesia|East Java|Pandaan
10623|1632861|Indonesia|Yogyakarta|Pandak
10624|1632903|Indonesia|East Java|Panarukan
10625|1632937|Indonesia|West Java|Pamulang
10626|1632974|Indonesia|West Java|Pameungpeuk
10627|1632978|Indonesia|East Java|Pamekasan
10628|1632998|Indonesia|West Java|Pamanukan
10629|1633034|Indonesia|Central Sulawesi|Palu
10630|1633037|Indonesia|South Sulawesi|Palopo
10631|1633056|Indonesia|West Java|Palimanan
10632|1633070|Indonesia|South Sumatra|Palembang
10633|1633118|Indonesia|Central Kalimantan|Palangkaraya
10634|1633182|Indonesia|East Java|Pakisaji
10635|1633308|Indonesia|South Sumatra|Pagar Alam
10636|1633419|Indonesia|West Sumatra|Padang
10637|1633442|Indonesia|East Java|Paciran
10638|1633986|Indonesia|East Java|Ngunut
10639|1634010|Indonesia|East Java|Ngoro
10640|1634098|Indonesia|East Java|Ngawi
10641|1634131|Indonesia|East Java|Nganjuk
10642|1634266|Indonesia|Bali|Negara
10643|1634614|Indonesia|Central Papua|Nabire
10644|1634678|Indonesia|Bangka–Belitung Islands|Muntok
10645|1634680|Indonesia|Central Java|Muntilan
10646|1634718|Indonesia|East Java|Muncar
10647|1634788|Indonesia|Central Kalimantan|Muara Teweh
10648|1634904|Indonesia|Jambi|Muara Bungo
10649|1634954|Indonesia|Central Java|Mranggen
10650|1635111|Indonesia|East Java|Mojokerto
10651|1635116|Indonesia|East Java|Mojoagung
10652|1635164|Indonesia|Central Java|Mlonggo
10653|1635283|Indonesia|Lampung|Metro
10654|1635342|Indonesia|Central Java|Mertoyudan
10655|1635660|Indonesia|Yogyakarta|Melati
10656|1635815|Indonesia|East Nusa Tenggara|Maumere
10657|1635882|Indonesia|West Nusa Tenggara|Mataram
10658|1635984|Indonesia|South Sulawesi|Masamba
10659|1636022|Indonesia|South Kalimantan|Martapura
10660|1636029|Indonesia|South Sulawesi|Maros
10661|1636121|Indonesia|Central Java|Margasari
10662|1636125|Indonesia|West Java|Margahayukencana
10663|1636308|Indonesia|West Papua|Manokwari
10664|1636322|Indonesia|West Kalimantan|Manismata
10665|1636426|Indonesia|Bangka–Belitung Islands|Manggar
10666|1636507|Indonesia|Jambi|Mendaha
10667|1636544|Indonesia|North Sulawesi|Manado
10668|1636657|Indonesia|North Kalimantan|Malinau
10669|1636722|Indonesia|East Java|Malang
10670|1636806|Indonesia|West Sulawesi|Majene
10671|1636808|Indonesia|Central Java|Majenang
10672|1636816|Indonesia|West Java|Majalengka
10673|1636884|Indonesia|Central Java|Magelang
10674|1636930|Indonesia|East Java|Madiun
10675|1637001|Indonesia|Central Sulawesi|Luwuk
10676|1637090|Indonesia|East Java|Lumajang
10677|1637158|Indonesia|South Sumatra|Lubuklinggau
10678|1637510|Indonesia|East Kalimantan|Loa Janan
10679|1638063|Indonesia|West Java|Lembang
10680|1638217|Indonesia|Central Java|Lebaksiu
10681|1638284|Indonesia|East Java|Lawang
10682|1638352|Indonesia|Central Java|Lasem
10683|1638562|Indonesia|East Java|Lamongan
10684|1638775|Indonesia|South Sumatra|Lahat
10685|1638868|Indonesia|East Nusa Tenggara|Labuan Bajo
10686|1638870|Indonesia|Banten|Labuan
10687|1638981|Indonesia|Central Java|Kutoarjo
10688|1639002|Indonesia|Bali|Kuta
10689|1639094|Indonesia|West Java|Kuningan
10690|1639215|Indonesia|Central Java|Kudus
10691|1639286|Indonesia|Jambi|Kuala Tungkal
10692|1639304|Indonesia|Central Kalimantan|Kualakapuas
10693|1639337|Indonesia|Central Java|Kroya
10694|1639356|Indonesia|East Java|Krian
10695|1639362|Indonesia|West Java|Kresek
10696|1639431|Indonesia|East Java|Kraksaan
10697|1639524|Indonesia|Lampung|Kotabumi
10698|1639850|Indonesia|Bali|Klungkung
10699|1639900|Indonesia|Central Java|Klaten
10700|1639925|Indonesia|West Java|Klangenan
10701|1640138|Indonesia|Central Java|Ketanggungan
10702|1640185|Indonesia|East Java|Kertosono
10703|1640296|Indonesia|East Java|Kepanjen
10704|1640344|Indonesia|Southeast Sulawesi|Kendari
10705|1640354|Indonesia|East Java|Kencong
10706|1640576|Indonesia|East Nusa Tenggara|Kefamenanu
10707|1640581|Indonesia|Central Java|Kedungwuni
10708|1640585|Indonesia|East Java|Kedungwaru
10709|1640660|Indonesia|East Java|Kediri
10710|1640755|Indonesia|Central Java|Kebonarun
10711|1640765|Indonesia|East Java|Kebomas
10712|1640902|Indonesia|West Java|Kawalu
10713|1640972|Indonesia|Southeast Sulawesi|Katobu
10714|1641184|Indonesia|West Java|Karangsembung
10715|1641301|Indonesia|Bali|Amlapura
10716|1641333|Indonesia|Central Java|Karanganom
10717|1641342|Indonesia|West Java|Karangampel
10718|1641792|Indonesia|East Java|Kamal
10719|1641977|Indonesia|East Java|Kalianget
10720|1642317|Indonesia|Central Java|Juwana
10721|1642414|Indonesia|East Java|Jombang
10722|1642437|Indonesia|Central Java|Jogonalan
10723|1642548|Indonesia|Central Java|Jepara
10724|1642588|Indonesia|East Java|Jember
10725|1642628|Indonesia|Central Java|Jekulo
10726|1642684|Indonesia|West Java|Jatiwangi
10727|1642692|Indonesia|Central Java|Jatiroto
10728|1642726|Indonesia|West Java|Jatibarang
10729|1642754|Indonesia|Central Java|Jaten
10730|1642858|Indonesia|Jambi|Jambi City
10731|1642911|Indonesia|Jakarta|Jakarta
10732|1643078|Indonesia|West Java|Indramayu
10733|1643761|Indonesia|Central Java|Grogol
10734|1643776|Indonesia|East Java|Gresik
10735|1643837|Indonesia|Gorontalo|Gorontalo
10736|1643898|Indonesia|East Java|Gongdanglegi Kulon
10737|1643920|Indonesia|Central Java|Gombong
10738|1643981|Indonesia|Yogyakarta|Godean
10739|1644178|Indonesia|East Java|Genteng
10740|1644349|Indonesia|East Java|Gedangan
10741|1644360|Indonesia|Central Java|Gebog
10742|1644522|Indonesia|East Java|Gampengrejo
10743|1644557|Indonesia|East Java|Gambiran Satu
10744|1644605|Indonesia|South Sulawesi|Galesong
10745|1644833|Indonesia|Papua|Fakfak
10746|1644932|Indonesia|East Nusa Tenggara|Ende
10747|1645133|Indonesia|Riau|Dumai
10748|1645154|Indonesia|Central Java|Dukuhturi
10749|1645220|Indonesia|East Java|Driyorejo
10750|1645343|Indonesia|West Nusa Tenggara|Dompu
10751|1645428|Indonesia|East Java|Diwek
10752|1645518|Indonesia|Yogyakarta|Depok
10753|1645524|Indonesia|West Java|Depok
10754|1645528|Indonesia|Bali|Denpasar
10755|1645559|Indonesia|Central Java|Demak
10756|1645565|Indonesia|Central Java|Delanggu
10757|1645749|Indonesia|East Java|Dampit
10758|1645875|Indonesia|Bengkulu|Curup
10759|1645895|Indonesia|Banten|Curug
10760|1645976|Indonesia|Central Java|Comal
10761|1645978|Indonesia|Central Java|Colomadu
10762|1646034|Indonesia|West Java|Citeureup
10763|1646170|Indonesia|West Java|Cirebon
10764|1646194|Indonesia|West Java|Ciputat
10765|1646448|Indonesia|West Java|Cimahi
10766|1646492|Indonesia|West Java|Cileunyi
10767|1646494|Indonesia|West Java|Cileungsir
10768|1646559|Indonesia|Central Java|Cilacap
10769|1646678|Indonesia|West Java|Cikarang
10770|1646698|Indonesia|West Java|Cikampek
10771|1646893|Indonesia|West Java|Cicurug
10772|1647003|Indonesia|West Java|Cibinong
10773|1647142|Indonesia|West Java|Cianjur
10774|1647149|Indonesia|West Java|Ciamis
10775|1647179|Indonesia|Central Java|Cepu
10776|1647187|Indonesia|Central Java|Ceper
10777|1647298|Indonesia|West Java|Caringin
10778|1647383|Indonesia|West Java|Ciampea
10779|1647834|Indonesia|Central Java|Bulakamba
10780|1647866|Indonesia|West Sumatra|Bukittinggi
10781|1647936|Indonesia|East Java|Buduran
10782|1647991|Indonesia|Central Java|Buaran
10783|1648082|Indonesia|East Java|Boyolangu
10784|1648084|Indonesia|Central Java|Boyolali
10785|1648186|Indonesia|East Kalimantan|Bontang
10786|1648266|Indonesia|East Java|Bondowoso
10787|1648451|Indonesia|East Java|Bojonegoro
10788|1648473|Indonesia|West Java|Bogor
10789|1648568|Indonesia|Central Java|Blora
10790|1648580|Indonesia|East Java|Blitar
10791|1648637|Indonesia|North Sulawesi|Bitung
10792|1648691|Indonesia|West Papua|Bintuni
10793|1648759|Indonesia|West Nusa Tenggara|Bima
10794|1648918|Indonesia|East Java|Besuki
10795|1649150|Indonesia|Bengkulu|Bengkulu
10796|1649378|Indonesia|West Java|Bekasi
10797|1649541|Indonesia|Southeast Sulawesi|Baubau
10798|1649593|Indonesia|South Sumatra|Baturaja
10799|1649595|Indonesia|Central Java|Baturaden
10800|1649824|Indonesia|East Java|Batu
10801|1649881|Indonesia|Central Java|Batang
10802|1650064|Indonesia|South Kalimantan|Barabai
10803|1650077|Indonesia|East Java|Banyuwangi
10804|1650095|Indonesia|Central Java|Banyumas
10805|1650119|Indonesia|Yogyakarta|Bantul
10806|1650213|Indonesia|South Kalimantan|Banjarmasin
10807|1650227|Indonesia|West Java|Banjaran
10808|1650232|Indonesia|Bali|Banjar
10809|1650234|Indonesia|West Java|Banjar
10810|1650298|Indonesia|East Java|Bangkalan
10811|1650319|Indonesia|East Java|Bangil
10812|1650357|Indonesia|West Java|Bandung
10813|1650434|Indonesia|Yogyakarta|Bambanglipuro
10814|1650460|Indonesia|East Java|Balung
10815|1650527|Indonesia|East Kalimantan|Balikpapan
10816|1650572|Indonesia|Central Java|Balapulang
10817|1650600|Indonesia|Riau|Balai Pungut
10818|1650670|Indonesia|Central Java|Baki
10819|1650815|Indonesia|Central Java|Baekrajan
10820|1650888|Indonesia|East Java|Babat
10821|1651103|Indonesia|East Nusa Tenggara|Atambua
10822|1651112|Indonesia|West Java|Astanajapura
10823|1651226|Indonesia|West Java|Arjawinangun
10824|1651461|Indonesia|South Kalimantan|Amuntai
10825|1651531|Indonesia|Maluku|Ambon
10826|1651555|Indonesia|Central Java|Ambarawa
10827|1651591|Indonesia|Maluku|Amahai
10828|1651852|Indonesia|South Papua|Agats
10829|1651887|Indonesia|Central Java|Adiwerna
10830|1963770|Indonesia|West Java|Padalarang
10831|1964032|Indonesia|West Java|Ciranjang-hilir
10832|1985663|Indonesia|West Java|Cikupa
10833|1990589|Indonesia|West Java|Teluknaga
10834|2005057|Indonesia|Yogyakarta|Gamping Lor
10835|2005237|Indonesia|Yogyakarta|Kasihan
10836|2010971|Indonesia|Central Java|Ngemplak
10837|2010985|Indonesia|Central Java|Kartasura
10838|2011457|Indonesia|Central Java|Gatak
10839|2057087|Indonesia|East Nusa Tenggara|Kupang
10840|2082539|Indonesia|South Papua|Merauke
10841|2082600|Indonesia|Papua|Jayapura
10842|2082727|Indonesia|Papua|Abepura
10843|6295587|Indonesia|Riau|Batam
10844|7084521|Indonesia|Bali|Seririt
10845|7087175|Indonesia|Bali|Bedugul
10846|7336548|Indonesia|East Nusa Tenggara|Tambolaka
10847|8449493|Indonesia|North Sumatra|Pekan Bahapal
10848|8581443|Indonesia|Banten|South Tangerang
10849|8667930|Indonesia|Maluku|Masohi
10850|11919949|Indonesia|Bali|Amlapura city
10851|2960964|Ireland|Leinster|Wexford
10852|2960992|Ireland|Munster|Waterford
10853|2961123|Ireland|Munster|Tralee
10854|2961284|Ireland|Leinster|Tallaght
10855|2961297|Ireland|Leinster|Swords
10856|2961423|Ireland|Connacht|Sligo
10857|2961911|Ireland|Leinster|Rathfarnham
10858|2962290|Ireland|Leinster|Droichead Nua
10859|2962308|Ireland|Leinster|Navan
10860|2962334|Ireland|Leinster|Naas
10861|2962361|Ireland|Leinster|An Muileann gCearr
10862|2962725|Ireland|Leinster|Malahide
10863|2962785|Ireland|Leinster|Lucan
10864|2962943|Ireland|Munster|Limerick
10865|2962961|Ireland|Ulster|Letterkenny
10866|2962974|Ireland|Leinster|Leixlip
10867|2963398|Ireland|Leinster|Kilkenny
10868|2963848|Ireland|Leinster|Greystones
10869|2964180|Ireland|Connacht|Galway
10870|2964303|Ireland|Leinster|Finglas
10871|2964405|Ireland|Munster|Ennis
10872|2964506|Ireland|Leinster|Dún Laoghaire
10873|2964540|Ireland|Leinster|Dundalk
10874|2964574|Ireland|Leinster|Dublin
10875|2964661|Ireland|Leinster|Drogheda
10876|2964690|Ireland|Munster|Douglas
10877|2965140|Ireland|Munster|Cork
10878|2965353|Ireland|Munster|Cluain Meala
10879|2965529|Ireland|Leinster|Celbridge
10880|2965715|Ireland|Munster|Carrigaline
10881|2965768|Ireland|Leinster|Carlow
10882|2966022|Ireland|Leinster|Bray
10883|2966110|Ireland|Leinster|Blanchardstown
10884|2966749|Ireland|Munster|Ballincollig
10885|2966794|Ireland|Leinster|Balbriggan
10886|3313472|Ireland|Leinster|Athlone
10887|3315278|Ireland|Leinster|Sandyford
10888|6691033|Ireland|Leinster|Donaghmede
10889|6697759|Ireland|Leinster|South Dublin
10890|281184|Israel|Jerusalem|Jerusalem
10891|282926|Israel|Central District|Modi‘in Makkabbim Re‘ut
10892|293067|Israel|Haifa|Zikhron Ya‘aqov
10893|293100|Israel|Northern District|Safed
10894|293153|Israel|Northern District|Yoqne‘am ‘Illit
10895|293181|Israel|Northern District|Yirkā
10896|293207|Israel|Central District|Yehud
10897|293222|Israel|Central District|Yavné
10898|293253|Israel|Tel Aviv|Jaffa
10899|293254|Israel|Northern District|Yāfā
10900|293286|Israel|Haifa|Umm el Faḥm
10901|293308|Israel|Haifa|Tirat Karmel
10902|293322|Israel|Northern District|Tiberias
10903|293397|Israel|Tel Aviv|Tel Aviv
10904|293420|Israel|Northern District|maalot Tarshīhā
10905|293426|Israel|Northern District|Tamra
10906|293539|Israel|Northern District|Shefar‘am
10907|293619|Israel|Southern District|Sderot
10908|293655|Israel|Northern District|Sakhnīn
10909|293690|Israel|Central District|Rosh Ha‘Ayin
10910|293703|Israel|Central District|Rishon LeTsiyyon
10911|293725|Israel|Central District|Reẖovot
10912|293768|Israel|Central District|Ramla
10913|293783|Israel|Tel Aviv|Ramat HaSharon
10914|293788|Israel|Tel Aviv|Ramat Gan
10915|293807|Israel|Central District|Ra'anana
10916|293822|Israel|Haifa|Qiryat Yam
10917|293823|Israel|Haifa|Qiryat Tiv‘on
10918|293825|Israel|Northern District|Qiryat Shmona
10919|293831|Israel|Haifa|Qiryat Motsqin
10920|293835|Israel|Southern District|Qiryat Mal’akhi
10921|293842|Israel|Southern District|Kiryat Gat
10922|293844|Israel|Haifa|Qiryat Bialik
10923|293845|Israel|Haifa|Qiryat Ata
10924|293896|Israel|Central District|Qalansuwa
10925|293918|Israel|Central District|Petaẖ Tiqva
10926|293962|Israel|Tel Aviv|Or Yehuda
10927|293969|Israel|Haifa|Or Akiva
10928|293992|Israel|Southern District|Ofaqim
10929|294068|Israel|Southern District|Netivot
10930|294071|Israel|Central District|Netanya
10931|294074|Israel|Central District|Ness Ziona
10932|294078|Israel|Haifa|Nesher
10933|294097|Israel|Northern District|Naẕerat ‘Illit
10934|294098|Israel|Northern District|Nazareth
10935|294117|Israel|Northern District|Nahariyya
10936|294210|Israel|Northern District|Migdal Ha‘Emeq
10937|294245|Israel|Jerusalem|Mevasseret Tsiyyon
10938|294373|Israel|Northern District|Majd el Kurūm
10939|294387|Israel|Northern District|Maghār
10940|294421|Israel|Central District|Lod
10941|294492|Israel|Central District|Kfar Yona
10942|294514|Israel|Central District|Kfar Saba
10943|294577|Israel|Northern District|Karmi’el
10944|294604|Israel|Central District|Kafr Qāsim
10945|294605|Israel|Haifa|Kafr Qari‘
10946|294608|Israel|Northern District|Kafr Mandā
10947|294610|Israel|Northern District|Kafr Kannā
10948|294622|Israel|Northern District|Judeida Makr
10949|294751|Israel|Tel Aviv|H̱olon
10950|294760|Israel|Central District|Hod HaSharon
10951|294778|Israel|Tel Aviv|Herzliya
10952|294801|Israel|Haifa|Haifa
10953|294946|Israel|Haifa|Hadera
10954|294981|Israel|Tel Aviv|Giv'at Shmuel
10955|294999|Israel|Tel Aviv|Givatayim
10956|295064|Israel|Central District|Gedera
10957|295080|Israel|Central District|Gan Yavne
10958|295089|Israel|Central District|Ganei Tikva
10959|295127|Israel|Central District|Eṭ Ṭīra
10960|295130|Israel|Central District|Eṭ Ṭaiyiba
10961|295174|Israel|Northern District|Er Reina
10962|295277|Israel|Southern District|Eilat
10963|295328|Israel|Southern District|Dimona
10964|295365|Israel|Haifa|Daliyat al Karmel
10965|295410|Israel|Haifa|Binyamina
10966|295432|Israel|Jerusalem|Bet Shemesh
10967|295435|Israel|Northern District|Bet She’an
10968|295514|Israel|Tel Aviv|Bnei Brak
10969|295525|Israel|Central District|Be’er Ya‘aqov
10970|295530|Israel|Southern District|Beersheba
10971|295548|Israel|Tel Aviv|Bat Yam
10972|295571|Israel|Haifa|Bāqa el Gharbīya
10973|295620|Israel|Southern District|Ashkelon
10974|295629|Israel|Southern District|Ashdod
10975|295655|Israel|Haifa|‘Ar‘ara
10976|295657|Israel|Southern District|Arad
10977|295721|Israel|Northern District|Acre
10978|295740|Israel|Northern District|Afula
10979|7498240|Israel|Jerusalem|West Jerusalem
10980|8184212|Israel|Southern District|Rahat
10981|8199378|Israel|Jerusalem|Modiin Ilit
10982|8199394|Israel|Judea and Samaria Area|Ariel
10983|8310136|Israel|Southern District|Tel Sheva‘
10984|8374203|Israel|Southern District|‘Ar‘ara BaNegev
10985|8374209|Israel|Southern District|H̱ura
10986|8374220|Israel|Southern District|Kuseifa
10987|8428283|Israel|Central District|Shoham
10988|8428480|Israel|Central District|El‘ad
10989|10227184|Israel|Tel Aviv|Yehud-Monosson
10990|11524864|Israel|Central District|Kadima Zoran
10991|12031840|Israel|Tel Aviv|Kiryat Ono
10992|12156557|Israel|Haifa|Binyamina-Giv'at Ada
10993|3042237|Isle of Man|Douglas|Douglas
10994|1167718|India|Jammu and Kashmir|Pūnch
10995|1252646|India|Tamil Nadu|Keelakarai
10996|1252653|India|Nagaland|Zunheboto
10997|1252692|India|Uttar Pradesh|Zamānia
10998|1252698|India|Uttar Pradesh|Zaidpur
10999|1252699|India|Telangana|Zahirābād
11000|1252738|India|Maharashtra|Yeola
11001|1252744|India|Karnataka|Yellāpur
11002|1252745|India|Telangana|Yellandu
11003|1252758|India|Karnataka|Yelahanka
11004|1252770|India|Maharashtra|Yavatmāl
11005|1252773|India|Maharashtra|Yāval
11006|1252795|India|Andhra Pradesh|Yanam
11007|1252797|India|Haryana|Yamunānagar
11008|1252822|India|Karnataka|Yādgīr
11009|1252840|India|Nagaland|Wokha
11010|1252885|India|Rajasthan|Wer
11011|1252887|India|Tamil Nadu|Wellington
11012|1252892|India|Uttar Pradesh|Wazīrganj
11013|1252908|India|Maharashtra|Wāshīm
11014|1252919|India|Maharashtra|Warud
11015|1252925|India|Maharashtra|Warora
11016|1252930|India|Bihar|Wāris Alīganj
11017|1252942|India|Maharashtra|Wardha
11018|1252946|India|Madhya Pradesh|Wārāseonī
11019|1252948|India|Telangana|Warangal
11020|1252956|India|Telangana|Wanparti
11021|1252958|India|Gujarat|Wānkāner
11022|1252960|India|Maharashtra|Wani
11023|1252997|India|Tamil Nadu|Walajapet
11024|1253013|India|Maharashtra|Wai
11025|1253041|India|Karnataka|Wādi
11026|1253074|India|Gujarat|Vyāra
11027|1253077|India|Andhra Pradesh|Vuyyūru
11028|1253079|India|Uttar Pradesh|Vrindāvan
11029|1253080|India|Tamil Nadu|Vriddhāchalam
11030|1253084|India|Andhra Pradesh|Vizianagaram
11031|1253091|India|Maharashtra|Vite
11032|1253095|India|Gujarat|Visnagar
11033|1253102|India|Andhra Pradesh|Visakhapatnam
11034|1253105|India|Gujarat|Vīsāvadar
11035|1253113|India|Tamil Nadu|Virudunagar
11036|1253127|India|Tamil Nadu|Vadakku Viravanallur
11037|1253132|India|Karnataka|Virajpet
11038|1253133|India|Maharashtra|Virār
11039|1253150|India|Andhra Pradesh|Vinukonda
11040|1253166|India|Tamil Nadu|Villupuram
11041|1253182|India|Telangana|Vikārābād
11042|1253184|India|Andhra Pradesh|Vijayawada
11043|1253193|India|Gujarat|Vijāpur
11044|1253200|India|Madhya Pradesh|Vidisha
11045|1253216|India|Kerala|Vettūr
11046|1253219|India|Tamil Nadu|Vettaikkaranpudur
11047|1253220|India|Andhra Pradesh|Vetapālem
11048|1253237|India|Gujarat|Verāval
11049|1253242|India|Andhra Pradesh|Vepagunta
11050|1253251|India|Andhra Pradesh|Venkatagiri
